text,IsHAB_AIDE_SOC
"This establishment is a EHPAD located in AUBERVILLIERS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 105 places. It offers complete accommodation, an Alzheimer specialized unit, an adapted care and activity center. It has APL housing support. Its minimum price is 2593.8 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in COUBRON, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 96 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3430.2 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in ROMAINVILLE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 110 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2432.1 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BOBIGNY, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 82 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2301.3 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LA COURNEUVE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 82 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit, an adapted care and activity center. It has APL housing support. Its minimum price is 2444.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BONDY, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 115 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 3153.6 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LE BOURGET, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 114 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2677.8 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in NEUILLY PLAISANCE, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 119 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3584.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in ROSNY SOUS BOIS, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 114 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 3345.3 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in VILLEMOMBLE, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 122 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3699.9 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in SEVRAN, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 84 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2821.5 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in NOISY LE GRAND, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 102 places. It offers complete accommodation, temporary accommodation, an adapted care and activity center. It has APL housing support. Its minimum price is 3162.0 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in NEUILLY SUR MARNE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 23 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2360.1 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in GAGNY, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 116 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2417.4 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 9 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 84 places. It offers complete accommodation, temporary accommodation. It does not have APL housing support. Its minimum price is 2703.9 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in MONTREUIL, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 91 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2429.1 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in AUBERVILLIERS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 79 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2454.9 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in PIERREFITTE SUR SEINE, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 96 places. It offers complete accommodation, day care, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2705.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in NOISY LE GRAND, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 62 places. It offers complete accommodation, temporary accommodation, day care. It has APL housing support. Its minimum price is 2273.7 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LIVRY GARGAN, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 39 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 3007.5 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in EPINAY SUR SEINE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 56 places. It offers complete accommodation. It has APL housing support. Its minimum price is 2744.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BOBIGNY, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 100 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3024.9 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in ST OUEN, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 89 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2605.8 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in MONTREUIL, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 83 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2491.5 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in AUBERVILLIERS, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 100 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2868.0 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in EPINAY SUR SEINE, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 82 places. It offers complete accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2744.7 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 4 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in PANTIN, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 89 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 3397.8 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in NOISY LE GRAND, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 70 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3411.9 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in MONTFERMEIL, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 53 places. It offers complete accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2159.1 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BAGNOLET, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 65 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2606.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in NOISY LE GRAND, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 57 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 3045.6 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in VAUJOURS, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 83 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2649.0 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in ST OUEN, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2440.8 euros. The median minimum price in its department is 2440.8 euros. Its price is equal to the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LES LILAS, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 103 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 4116.6 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 62 places. It offers complete accommodation, temporary accommodation. It does not have APL housing support. Its minimum price is 2332.2 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in LES PAVILLONS SOUS BOIS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 84 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2750.7 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in ROSNY SOUS BOIS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2337.3 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in MONTREUIL, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation, an Alzheimer specialized unit, an adapted care and activity center. It has APL housing support. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in PANTIN, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 280 places. It offers complete accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2446.5 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in TREMBLAY EN FRANCE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 73 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2400.0 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BAGNOLET, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 84 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 2319.9 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BAGNOLET, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3004.8 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in LE PRE ST GERVAIS, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 96 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 3861.6 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in NEUILLY PLAISANCE, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 44 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2985.9 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 6 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in MONTFERMEIL, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 70 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2347.2 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 8 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in MONTREUIL, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 90 places. It offers complete accommodation, an Alzheimer specialized unit. It has APL housing support. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in NOISY LE SEC, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 134 places. It offers complete accommodation. It has APL housing support. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in STAINS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 110 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2349.9 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 11 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BOBIGNY, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 85 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2287.5 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in TREMBLAY EN FRANCE, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 104 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit, an adapted care and activity center. It has APL housing support. Its minimum price is 2650.2 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in DRANCY, SEINE-SAINT-DENIS. Its legal status is Privé commercial. It is classified as: EHPAD. It has a capacity of 108 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It does not have APL housing support. Its minimum price is 3332.1 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is much higher than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",0
"This establishment is a EHPAD located in LIVRY GARGAN, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 250 places. It offers complete accommodation, day care, an Alzheimer specialized unit, an adapted care and activity center. It does not have APL housing support. Its minimum price is 2501.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in EPINAY SUR SEINE, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 55 places. It offers complete accommodation. It has APL housing support. Its minimum price is 2355.0 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in VILLETANEUSE, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 70 places. It offers complete accommodation. It has APL housing support. It offers F1 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in AUBERVILLIERS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 88 places. It offers complete accommodation. It does not have APL housing support. It offers F1Bis housing, F2 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 70 places. It offers complete accommodation. It does not have APL housing support. It offers F1Bis housing. Its minimum price is 495.62 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in AULNAY SOUS BOIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 84 places. It offers complete accommodation. It does not have APL housing support. It offers F1 housing, F2 housing. Its minimum price is 536.24 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ST OUEN, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 75 places. It offers complete accommodation. It does not have APL housing support. It offers F1 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 90 places. It offers complete accommodation. It has APL housing support. It offers F1Bis housing, F2 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in LIVRY GARGAN, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 102 places. It offers complete accommodation. It has APL housing support. It offers F1 housing, F2 housing. Its minimum price is 519.0 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in DRANCY, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 52 places. It offers complete accommodation. It has APL housing support. It offers F1Bis housing, F2 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in BONDY, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 90 places. It offers complete accommodation, temporary accommodation, day care, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2366.4 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in STAINS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 84 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2413.2 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is slightly lower than the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LE BOURGET, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 94 places. It offers complete accommodation, temporary accommodation, an Alzheimer specialized unit. It has APL housing support. Its minimum price is 2624.4 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in ST DENIS, SEINE-SAINT-DENIS. Its legal status is Privé non lucratif. It is classified as: EHPAD. It has a capacity of 75 places. It offers complete accommodation, temporary accommodation. It has APL housing support. Its minimum price is 2557.5 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 5 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a EHPAD located in LE BLANC MESNIL, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: EHPAD. It has a capacity of 80 places. It offers complete accommodation. It does not have APL housing support. Its minimum price is 2482.2 euros. The median minimum price in its department is 2440.8 euros. Its price is above the department median price. Its price is close to the department median. It has 7 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in NOISY LE SEC, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 43 places. It offers complete accommodation. It does not have APL housing support. It offers F1Bis housing. Its minimum price is 424.31 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 1 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in NOISY LE SEC, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 49 places. It offers complete accommodation. It has APL housing support. It offers F1 housing, F1Bis housing. Its minimum price is 428.52 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in LE BOURGET, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 54 places. It offers complete accommodation. It has APL housing support. It offers F2 housing. The median minimum price in its department is 2440.8 euros. It has 0 EHPAD price fields filled. It has 0 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in AUBERVILLIERS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 39 places. It offers complete accommodation. It does not have APL housing support. It offers F1 housing. Its minimum price is 507.21 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 1 residence autonomy price fields filled.",1
"This establishment is a Résidence autonomie located in ROSNY SOUS BOIS, SEINE-SAINT-DENIS. Its legal status is Public. It is classified as: residence autonomy. It has a capacity of 79 places. It offers complete accommodation. It has APL housing support. It offers F1Bis housing, F2 housing. Its minimum price is 517.04 euros. The median minimum price in its department is 2440.8 euros. Its price is below the department median price. Its price is much lower than the department median. It has 0 EHPAD price fields filled. It has 2 residence autonomy price fields filled.",0
